"","Country","year","month","mean_price","sd_price","Country code","Date","demand","share_nuclear","oil","temp","oil_imputed"
"1318","Italy",2018,10,73.9367741935484,6.32580660843436,"ITA",2018-10-01,26.09,0,80.73,57.24,80.73
"1319","Italy",2018,11,66.5953333333333,6.99938604860964,"ITA",2018-11-01,25.42,0,69.38,186.55,69.38
"1320","Italy",2018,12,65.0835483870968,7.17837054323013,"ITA",2018-12-01,25.05,0,58.25,342.51,58.25
"1321","Italy",2019,1,67.648064516129,6.99480779786209,"ITA",2019-01-01,27.28,0,58.22,424.99,58.22
"1322","Italy",2019,2,57.6357142857143,4.90662094526662,"ITA",2019-02-01,25.01,0,61.46,296.61,61.46
"1323","Italy",2019,3,52.8329032258065,4.48177583371323,"ITA",2019-03-01,25.93,0,67.29,235.92,67.29
"1324","Italy",2019,4,53.3973333333333,6.995601048015,"ITA",2019-04-01,23.56,0,71.2,162.79,71.2
"1325","Italy",2019,5,50.6725806451613,6.14672051733927,"ITA",2019-05-01,24.68,0,71.93,111.1,71.93
"1326","Italy",2019,6,48.59,6.58571861342196,"ITA",2019-06-01,27,0,65.77,75.41,65.77
"1327","Italy",2019,7,52.3474193548387,6.9126907292515,"ITA",2019-07-01,30.47,0,65.41,110.82,65.41
"1328","Italy",2019,8,49.6325806451613,7.42840447998624,"ITA",2019-08-01,25.84,0,60.59,118.34,60.59
"1329","Italy",2019,9,51.1783333333333,6.22603049680344,"ITA",2019-09-01,25.63,0,63.42,37.41,63.42
"1330","Italy",2019,10,52.8461290322581,6.96825070225393,"ITA",2019-10-01,25.31,0,61.43,51.35,61.43
"1331","Italy",2019,11,48.1686666666667,7.15581207388662,"ITA",2019-11-01,24.79,0,62.93,196.85,62.93
"1332","Italy",2019,12,43.34,9.6262495292819,"ITA",2019-12-01,24.65,0,67.51,298.15,67.51
"1333","Italy",2020,1,47.4645161290323,5.03162719784212,"ITA",2020-01-01,26.53,0,66.12,350.32,66.12
"1334","Italy",2020,2,39.271724137931,3.17669759899616,"ITA",2020-02-01,24.83,0,58.34,263.7,58.34
"1335","Italy",2020,3,31.9767741935484,7.07861209894368,"ITA",2020-03-01,22.88,0,36.26,274,36.26
"1336","Italy",2020,4,24.799,5.05368104147517,"ITA",2020-04-01,19.12,0,20.38,136.53,20.38
"1337","Italy",2020,5,21.7816129032258,4.6394569342932,"ITA",2020-05-01,21.67,0,24.27,37.9,24.27
"1338","Italy",2020,6,28.058,5.80660468182866,"ITA",2020-06-01,22.92,0,37.98,35.35,37.98
"1339","Italy",2020,7,38.0048387096774,7.38021990230993,"ITA",2020-07-01,27.74,0,43.49,83.39,43.49
"1340","Italy",2020,8,40.3061290322581,5.93845753116601,"ITA",2020-08-01,25.19,0,44.15,120.81,44.15
"1341","Italy",2020,9,48.7736666666667,8.29034231784951,"ITA",2020-09-01,25.37,0,42.56,54.04,42.56
"1342","Italy",2020,10,43.5496774193548,7.06228833729832,"ITA",2020-10-01,24.93,0,40.42,111.46,40.42
"1343","Italy",2020,11,48.7666666666667,6.80289965221897,"ITA",2020-11-01,24.36,0,42.51,192,42.51
"1344","Italy",2020,12,54.0816129032258,10.3104937149082,"ITA",2020-12-01,25.13,0,48.69,332.45,48.69
"1345","Italy",2021,1,60.6964516129032,8.60762319047757,"ITA",2021-01-01,26.11,0,55.57,392.44,55.57
"1346","Italy",2021,2,56.5657142857143,7.52862607532149,"ITA",2021-02-01,23.8,0,61.96,270.79,61.96
"1347","Italy",2021,3,60.4109677419355,5.11637134099205,"ITA",2021-03-01,25.57,0,66.93,286.3,66.93
"1348","Italy",2021,4,69.0696666666667,9.394838452056,"ITA",2021-04-01,23.38,0,63.93,202.87,63.93
"1349","Italy",2021,5,69.9412903225806,8.82068128205355,"ITA",2021-05-01,23.53,0,68,61.33,68
"1350","Italy",2021,6,84.8753333333333,12.0656613729963,"ITA",2021-06-01,25.95,0,71.4,61.96,71.4
"1351","Italy",2021,7,102.720967741935,8.53097311949765,"ITA",2021-07-01,29.08,0,75.55,113.14,75.55
"1352","Italy",2021,8,112.661935483871,8.73572985668812,"ITA",2021-08-01,25.78,0,70.87,119.51,70.87
"1353","Italy",2021,9,158.748,24.0490880750472,"ITA",2021-09-01,25.86,0,73.69,35.86,73.69
"1354","Italy",2021,10,217.659677419355,24.5625983267068,"ITA",2021-10-01,25.34,0,80.91,109.56,80.91
"1355","Italy",2021,11,226.018333333333,34.7992261193514,"ITA",2021-11-01,25.51,0,83.4,201.5,83.4
"1356","Italy",2021,12,280.970967741936,68.1443106138162,"ITA",2021-12-01,26.5,0,76.09,349.93,76.09
"1357","Italy",2022,1,224.493870967742,29.9725944464182,"ITA",2022-01-01,26.56,0,86.13,375.75,86.13
"1358","Italy",2022,2,211.7525,23.7603690620109,"ITA",2022-02-01,24.62,0,99.35,289.45,99.35
"1359","Italy",2022,3,307.994516129032,83.4970653711338,"ITA",2022-03-01,26.59,0,115.7,309.29,115.7
"1360","Italy",2022,4,245.776,37.2132304614812,"ITA",2022-04-01,23.33,0,105.16,174.95,105.16
"1361","Italy",2022,5,230.048709677419,20.1490821531132,"ITA",2022-05-01,21.51,0,106.26,42.16,106.26
"1362","Italy",2022,6,271.575,63.9028107821719,"ITA",2022-06-01,26.32,0,115.67,89.24,115.67
"1363","Italy",2022,7,441.743548387097,66.4913945584132,"ITA",2022-07-01,29.97,0,108.72,147.45,108.72
"1364","Italy",2022,8,543.480967741936,92.7009391306201,"ITA",2022-08-01,25.24,0,100.43,113.37,100.43
"1365","Italy",2022,9,429.209666666667,73.3633009581171,"ITA",2022-09-01,24.76,0,89.73,60.52,89.73
"1366","Italy",2022,10,211.258064516129,71.1420943098789,"ITA",2022-10-01,22.23,0,92.97,30.67,92.97
"1367","Italy",2022,11,224.715666666667,68.9589083381937,"ITA",2022-11-01,23.92,0,89.73,189.37,89.73
"1368","Italy",2022,12,294.814838709677,89.0009528365087,"ITA",2022-12-01,23.94,0,85.49,287.61,85.49
"1369","Italy",2023,1,174.438387096774,16.3245100175113,"ITA",2023-01-01,25.06,0,82.98,NA,82.98
"1370","Italy",2023,2,161.028214285714,13.6699649281762,"ITA",2023-02-01,24.12,0,82.4,NA,82.4
"1371","Italy",2023,3,136.247419354839,15.3182666486218,"ITA",2023-03-01,25.25,0,82.54,NA,82.54
"1372","Italy",2023,4,134.92,17.0500361006797,"ITA",2023-04-01,22.64,0,85.06,NA,85.06
"1373","Italy",2023,5,105.654516129032,17.6610492022623,"ITA",2023-05-01,23.32,0,79.16,NA,79.16
"1374","Italy",2023,6,105.391333333333,16.6306169113047,"ITA",2023-06-01,24.15,0,77.66,NA,77.66
"1375","Italy",2023,7,112.072903225806,10.6714157740975,"ITA",2023-07-01,28.77,0,83.69,NA,83.69
"1376","Latvia",2015,1,39.7767741935484,5.85141258563365,"LVA",2015-01-01,0.67,0,NA,588.78,49.6646153846154
"1377","Latvia",2015,2,39.435,3.96040822811656,"LVA",2015-02-01,0.6,0,NA,517.44,55.8776923076923
"1378","Latvia",2015,3,32.2064516129032,4.15586537188674,"LVA",2015-03-01,0.63,0,NA,441.33,56.1215384615385
"1379","Latvia",2015,4,34.8076666666667,6.58740526769984,"LVA",2015-04-01,0.58,0,NA,347.34,58.4276923076923
"1380","Latvia",2015,5,37.3532258064516,7.91481917548627,"LVA",2015-05-01,0.56,0,NA,228.72,63.13
"1381","Latvia",2015,6,42.7803333333333,5.73397105180943,"LVA",2015-06-01,0.52,0,NA,97.87,61.4107692307692
"1382","Latvia",2015,7,44.2493548387097,4.70751663865629,"LVA",2015-07-01,0.56,0,NA,24.89,56.6846153846154
"1383","Latvia",2015,8,46.4435483870968,4.86585829933911,"LVA",2015-08-01,0.57,0,NA,26.88,48.2115384615385
"1384","Latvia",2015,9,44.2736666666667,4.50509710051376,"LVA",2015-09-01,0.55,0,NA,125.94,46.9076923076923
"1385","Latvia",2015,10,56.5151612903226,18.4957412883737,"LVA",2015-10-01,0.61,0,NA,378.71,47.5907692307692
"1386","Latvia",2015,11,45.7496666666667,5.22042506086353,"LVA",2015-11-01,0.61,0,NA,409.52,43.7361538461538
"1387","Latvia",2015,12,38.3532258064516,6.17147707176425,"LVA",2015-12-01,0.66,0,NA,474.07,38.0792307692308
"1388","Latvia",2016,1,50.0058064516129,17.1025931316849,"LVA",2016-01-01,0.73,0,NA,803.15,30.7478571428571
"1389","Latvia",2016,2,29.6493103448276,4.35335086951459,"LVA",2016-02-01,0.61,0,NA,486.67,31.3857142857143
"1390","Latvia",2016,3,29.8548387096774,3.99112254131403,"LVA",2016-03-01,0.62,0,NA,522.33,36.455
"1391","Latvia",2016,4,30.713,3.9194722991046,"LVA",2016-04-01,0.59,0,NA,340.52,39.765
"1392","Latvia",2016,5,32.6806451612903,7.44555658787345,"LVA",2016-05-01,0.55,0,NA,126.84,44.8092857142857
"1393","Latvia",2016,6,40.5436666666667,11.1898240358829,"LVA",2016-06-01,0.37,0,NA,78.21,46.98
"1394","Latvia",2016,7,38.3087096774194,16.8198909512786,"LVA",2016-07-01,0.55,0,NA,3.65,44.3642857142857
"1395","Latvia",2016,8,33.7622580645161,3.83576824958393,"LVA",2016-08-01,0.57,0,NA,31.6,44.5485714285714
"1396","Latvia",2016,9,34.0353333333333,3.38849344341876,"LVA",2016-09-01,0.56,0,NA,129.06,45.2464285714286
"1397","Latvia",2016,10,38.5067741935484,4.76317848157213,"LVA",2016-10-01,0.61,0,NA,407.76,47.6157142857143
"1398","Latvia",2016,11,40.4643333333333,5.16667350018087,"LVA",2016-11-01,0.65,0,NA,531.79,44.51
"1399","Latvia",2016,12,34.1687096774194,7.23914439784863,"LVA",2016-12-01,0.67,0,NA,546.32,51.0057142857143
"1400","Latvia",2017,1,35.1474193548387,5.55518734622091,"LVA",2017-01-01,0.69,0,NA,657.7,53.3533333333333
"1401","Latvia",2017,2,36.2589285714286,5.71142995604929,"LVA",2017-02-01,0.62,0,NA,574.53,53.7513333333333
"1402","Latvia",2017,3,30.6467741935484,3.40286779750725,"LVA",2017-03-01,0.64,0,NA,483.7,51.1466666666667
"1403","Latvia",2017,4,31.413,4.38662713097511,"LVA",2017-04-01,0.57,0,NA,408.31,50.8753333333333
"1404","Latvia",2017,5,32.45,4.91337901380845,"LVA",2017-05-01,0.59,0,NA,220.37,49.4566666666667
"1405","Latvia",2017,6,38.37,8.13814432800551,"LVA",2017-06-01,0.53,0,NA,102.79,46.5733333333333
"1406","Latvia",2017,7,36.2861290322581,6.53375577414163,"LVA",2017-07-01,0.55,0,NA,43.25,47.7113333333333
"1407","Latvia",2017,8,37.3274193548387,8.11106485723543,"LVA",2017-08-01,0.57,0,NA,41.91,50.956
"1408","Latvia",2017,9,37.6816666666667,3.81166728234041,"LVA",2017-09-01,0.56,0,NA,135.56,54.7366666666667
"1409","Latvia",2017,10,33.7106451612903,6.407330143663,"LVA",2017-10-01,0.63,0,NA,355.08,56.89
"1410","Latvia",2017,11,34.872,5.69947390191592,"LVA",2017-11-01,0.62,0,NA,442.69,61.42
"1411","Latvia",2017,12,32.2564516129032,6.08075847702521,"LVA",2017-12-01,0.65,0,NA,532.4,64.0973333333333
"1412","Latvia",2018,1,37.5864516129032,10.4611836641899,"LVA",2018-01-01,0.69,0,NA,613.9,68.3230769230769
"1413","Latvia",2018,2,43.4989285714286,9.72112260674917,"LVA",2018-02-01,0.64,0,NA,704.81,66.1823076923077
"1414","Latvia",2018,3,46.0767741935484,10.7224401411547,"LVA",2018-03-01,0.68,0,NA,632.53,65.2038461538462
"1415","Latvia",2018,4,39.9626666666667,3.91807652785916,"LVA",2018-04-01,0.76,0,NA,289.1,69.8338461538462
"1416","Latvia",2018,5,43.7603225806452,17.7752352978089,"LVA",2018-05-01,0.48,0,NA,75.03,74.6161538461538
"1417","Latvia",2018,6,50.923,5.45957756986558,"LVA",2018-06-01,0.5,0,NA,58.31,73.6023076923077
"1418","Latvia",2018,7,54.568064516129,4.25078064936692,"LVA",2018-07-01,0.57,0,NA,36.43,73.6915384615385
"1419","Latvia",2018,8,59.0664516129032,5.2918065903099,"LVA",2018-08-01,0.59,0,NA,18.62,71.9284615384615
"1420","Latvia",2018,9,58.9543333333333,7.72776975603562,"LVA",2018-09-01,0.55,0,NA,93.96,77.5607692307692
"1421","Latvia",2018,10,55.0577419354839,8.43026283088786,"LVA",2018-10-01,0.63,0,NA,298.62,80.4415384615385
"1422","Latvia",2018,11,55.247,8.80045145785538,"LVA",2018-11-01,0.64,0,NA,460.3,67.2423076923077
"1423","Latvia",2018,12,53.6035483870968,6.51049027769138,"LVA",2018-12-01,0.69,0,NA,604.67,57.8738461538462
"1424","Latvia",2019,1,56.6522580645161,9.66585492327758,"LVA",2019-01-01,0.7,0,NA,695.71,58.738
"1425","Latvia",2019,2,47.265,5.11075228209007,"LVA",2019-02-01,0.61,0,NA,483.99,63.3293333333333
"1426","Latvia",2019,3,40.0461290322581,5.08665422284587,"LVA",2019-03-01,0.65,0,NA,483.52,65.904
"1427","Latvia",2019,4,43.4436666666667,6.71343454077966,"LVA",2019-04-01,0.59,0,NA,301.62,70.686875
"1428","Latvia",2019,5,44.3054838709677,12.4228522861995,"LVA",2019-05-01,0.58,0,NA,194.64,71.16875
"1429","Latvia",2019,6,44.671,9.0081428106215,"LVA",2019-06-01,0.55,0,NA,18.37,64.9786666666667
"1430","Latvia",2019,7,48.9958064516129,8.95362823075783,"LVA",2019-07-01,0.56,0,NA,62.34,64.3375
"1431","Latvia",2019,8,49.4603225806452,8.67245735412632,"LVA",2019-08-01,0.58,0,NA,28.27,59.90125
"1432","Latvia",2019,9,48.8573333333333,10.681767557896,"LVA",2019-09-01,0.58,0,NA,156.03,62.253125
"1433","Latvia",2019,10,47.351935483871,6.78788107308647,"LVA",2019-10-01,0.62,0,NA,291.28,60.538125
"1434","Latvia",2019,11,45.2633333333333,5.50235205715879,"LVA",2019-11-01,0.62,0,NA,424.23,63.645
"1435","Latvia",2019,12,39.0351612903226,6.46160551306342,"LVA",2019-12-01,0.64,0,NA,486.15,66.4266666666667
"1436","Latvia",2020,1,30.8190322580645,5.73134559816379,"LVA",2020-01-01,0.66,0,NA,476.04,65.7105384615385
"1437","Latvia",2020,2,28.0427586206897,10.9266956502189,"LVA",2020-02-01,0.61,0,NA,459.48,57.3288571428571
"1438","Latvia",2020,3,23.991935483871,7.43874067270119,"LVA",2020-03-01,0.63,0,NA,465.02,37.3701428571429
"1439","Latvia",2020,4,23.5026666666667,8.0011972954627,"LVA",2020-04-01,0.55,0,NA,367.11,20.3870714285714
"1440","Latvia",2020,5,24.5238709677419,8.76464400395869,"LVA",2020-05-01,0.55,0,NA,257.7,26.389
"1441","Latvia",2020,6,38.6553333333333,15.9237663915279,"LVA",2020-06-01,0.53,0,NA,34.5,39.3271666666667
"1442","Latvia",2020,7,31.8735483870968,5.2069533948283,"LVA",2020-07-01,0.54,0,NA,34.01,43.5522
"1443","Latvia",2020,8,43.4351612903226,9.24504835789326,"LVA",2020-08-01,0.55,0,NA,28.56,47.4376
"1444","Latvia",2020,9,39.8516666666667,10.028466064618,"LVA",2020-09-01,0.55,0,NA,86.53,42.0159090909091
"1445","Latvia",2020,10,37.7596774193548,7.44213342345279,"LVA",2020-10-01,0.62,0,NA,252.08,40.6724
"1446","Latvia",2020,11,41.096,14.6414679403493,"LVA",2020-11-01,0.6,0,NA,387.79,42.1574545454545
"1447","Latvia",2020,12,44.8670967741935,15.5152759549094,"LVA",2020-12-01,0.64,0,NA,556.37,48.9685
"1448","Latvia",2021,1,53.5583870967742,11.3322637034778,"LVA",2021-01-01,0.66,0,NA,668.33,54.1964444444444
"1449","Latvia",2021,2,59.1196428571429,17.3514771453898,"LVA",2021-02-01,0.63,0,NA,668.94,60.9372222222222
"1450","Latvia",2021,3,43.5096774193548,12.6857866616858,"LVA",2021-03-01,0.63,0,NA,517.4,64.4224444444445
"1451","Latvia",2021,4,43.6896666666667,15.1198883601364,"LVA",2021-04-01,0.58,0,NA,365.13,63.0984
"1452","Latvia",2021,5,48.3635483870968,13.2823857165263,"LVA",2021-05-01,0.56,0,NA,219.33,66.434
"1453","Latvia",2021,6,76.36,15.5570336681427,"LVA",2021-06-01,0.55,0,NA,28.53,71.3931111111111
"1454","Latvia",2021,7,88.2477419354839,9.45136452571,"LVA",2021-07-01,0.6,0,NA,28.11,74.6953333333333
"1455","Latvia",2021,8,87.4358064516129,18.1396640494789,"LVA",2021-08-01,0.56,0,NA,37.34,71.3035
"1456","Latvia",2021,9,123.471,17.4700203007994,"LVA",2021-09-01,0.59,0,NA,204.09,73.139
"1457","Latvia",2021,10,106.404193548387,39.2689625339736,"LVA",2021-10-01,0.61,0,NA,306.88,80.7426666666667
"1458","Latvia",2021,11,125.484333333333,50.4383332385702,"LVA",2021-11-01,0.62,0,NA,441.23,82.0534444444445
"1459","Latvia",2021,12,207.295161290323,99.9890788993467,"LVA",2021-12-01,0.71,0,NA,700.85,76.5283333333333
"1460","Latvia",2022,1,143.962903225806,41.8233480401835,"LVA",2022-01-01,0.67,0,NA,598.09,85.0352222222222
"1461","Latvia",2022,2,104.644642857143,37.7404846464537,"LVA",2022-02-01,0.61,0,NA,498.3,96.9607777777778
"1462","Latvia",2022,3,167.135806451613,52.6463310386199,"LVA",2022-03-01,0.65,0,NA,526.78,112.075777777778
"1463","Latvia",2022,4,109.453666666667,53.9651247843318,"LVA",2022-04-01,0.57,0,NA,390.29,105.256125
"1464","Latvia",2022,5,164.348387096774,41.0258850887074,"LVA",2022-05-01,0.55,0,NA,251.9,107.381875
"1465","Latvia",2022,6,217.687666666667,61.896654061613,"LVA",2022-06-01,0.5,0,NA,53.28,116.7335
"1466","Latvia",2022,7,304.97935483871,78.9330190281813,"LVA",2022-07-01,0.52,0,NA,22.85,112.354
"1467","Latvia",2022,8,467.093225806452,115.084827739863,"LVA",2022-08-01,0.54,0,NA,14.4,105.504111111111
"1468","Latvia",2022,9,351.477666666667,75.9369699014656,"LVA",2022-09-01,0.5,0,NA,249.54,94.2866666666667
"1469","Latvia",2022,10,189.164193548387,60.6219522271261,"LVA",2022-10-01,0.54,0,NA,289.53,93.7074444444444
"1470","Latvia",2022,11,226.678666666667,68.6579377701557,"LVA",2022-11-01,0.56,0,NA,476.96,93.632125
"1471","Latvia",2022,12,263.511612903226,133.940534021552,"LVA",2022-12-01,0.63,0,NA,667.42,84.891
"1472","Latvia",2023,1,99.8503225806452,38.3696363012796,"LVA",2023-01-01,0.61,0,NA,NA,82.6275
"1473","Latvia",2023,2,113.735357142857,25.6159618181267,"LVA",2023-02-01,0.53,0,NA,NA,82.642625
"1474","Latvia",2023,3,87.6732258064516,32.8466027048051,"LVA",2023-03-01,0.59,0,NA,NA,81.754875
"1475","Latvia",2023,4,65.879,28.6954721106863,"LVA",2023-04-01,0.49,0,NA,NA,84.35275
"1476","Latvia",2023,5,78.1416129032258,21.3717703364,"LVA",2023-05-01,0.49,0,NA,NA,70.388
"1477","Latvia",2023,6,98.0803333333333,24.5063891012448,"LVA",2023-06-01,0.47,0,NA,NA,55.8553636363636
"1478","Latvia",2023,7,83.6296774193548,31.676678222721,"LVA",2023-07-01,0.47,0,NA,NA,59.1692727272727
"1479","Lithuania",2015,1,39.7777419354839,5.85216410665173,"LTU",2015-01-01,0.99,0,NA,574.82,49.6646153846154
"1480","Lithuania",2015,2,39.4425,3.96142195289632,"LTU",2015-02-01,0.9,0,NA,503.94,55.8776923076923
"1481","Lithuania",2015,3,32.2064516129032,4.15586537188674,"LTU",2015-03-01,0.93,0,NA,421.24,56.1215384615385
"1482","Lithuania",2015,4,35.6086666666667,7.35932049586914,"LTU",2015-04-01,0.85,0,NA,328.01,58.4276923076923
"1483","Lithuania",2015,5,37.3532258064516,7.91481917548627,"LTU",2015-05-01,0.85,0,NA,210.45,63.13
"1484","Lithuania",2015,6,42.7803333333333,5.73397105180943,"LTU",2015-06-01,0.84,0,NA,87.07,61.4107692307692
"1485","Lithuania",2015,7,44.2493548387097,4.70751663865629,"LTU",2015-07-01,0.82,0,NA,15.63,56.6846153846154
"1486","Lithuania",2015,8,46.4435483870968,4.86585829933911,"LTU",2015-08-01,0.85,0,NA,29.72,48.2115384615385
"1487","Lithuania",2015,9,44.2736666666667,4.50509710051376,"LTU",2015-09-01,0.85,0,NA,114.29,46.9076923076923
"1488","Lithuania",2015,10,56.5151612903226,18.4957412883737,"LTU",2015-10-01,0.94,0,NA,371.67,47.5907692307692
"1489","Lithuania",2015,11,45.8353333333333,5.21951426814817,"LTU",2015-11-01,0.93,0,NA,402.45,43.7361538461538
"1490","Lithuania",2015,12,38.3551612903226,6.17343279489769,"LTU",2015-12-01,0.96,0,NA,479.54,38.0792307692308
"1491","Lithuania",2016,1,50.3061290322581,17.3615855031387,"LTU",2016-01-01,1.06,0,NA,779.06,30.7478571428571
"1492","Lithuania",2016,2,29.6493103448276,4.35335086951459,"LTU",2016-02-01,0.89,0,NA,475.53,31.3857142857143
"1493","Lithuania",2016,3,30.7938709677419,5.57454552851283,"LTU",2016-03-01,0.95,0,NA,491.2,36.455
"1494","Lithuania",2016,4,33.0373333333333,5.57366216100846,"LTU",2016-04-01,0.89,0,NA,320.24,39.765
"1495","Lithuania",2016,5,32.8687096774194,7.57553463104991,"LTU",2016-05-01,0.89,0,NA,110.82,44.8092857142857
"1496","Lithuania",2016,6,40.5436666666667,11.1898240358829,"LTU",2016-06-01,0.72,0,NA,65.97,46.98
"1497","Lithuania",2016,7,39.2151612903226,17.598749931168,"LTU",2016-07-01,0.9,0,NA,5.3,44.3642857142857
"1498","Lithuania",2016,8,33.7754838709677,3.84422496628356,"LTU",2016-08-01,0.93,0,NA,27.43,44.5485714285714
"1499","Lithuania",2016,9,34.0353333333333,3.38849344341876,"LTU",2016-09-01,0.92,0,NA,118.08,45.2464285714286
"1500","Lithuania",2016,10,38.3629032258064,4.80274171250019,"LTU",2016-10-01,0.97,0,NA,389.73,47.6157142857143
"1501","Lithuania",2016,11,40.565,5.15531580356458,"LTU",2016-11-01,0.97,0,NA,507.8,44.51
"1502","Lithuania",2016,12,34.7758064516129,7.42240472003225,"LTU",2016-12-01,0.98,0,NA,546.35,51.0057142857143
"1503","Lithuania",2017,1,36.8890322580645,6.8385409529805,"LTU",2017-01-01,1.1,0,NA,667.25,53.3533333333333
"1504","Lithuania",2017,2,36.45,5.60178675199394,"LTU",2017-02-01,0.94,0,NA,556.34,53.7513333333333
"1505","Lithuania",2017,3,31.2603225806452,3.68199265241976,"LTU",2017-03-01,0.94,0,NA,449.3,51.1466666666667
"1506","Lithuania",2017,4,31.421,4.39112926328713,"LTU",2017-04-01,0.91,0,NA,377.02,50.8753333333333
"1507","Lithuania",2017,5,32.45,4.91337901380845,"LTU",2017-05-01,0.92,0,NA,178.66,49.4566666666667
"1508","Lithuania",2017,6,38.37,8.13814432800551,"LTU",2017-06-01,0.84,0,NA,66.95,46.5733333333333
"1509","Lithuania",2017,7,36.2861290322581,6.53375577414163,"LTU",2017-07-01,0.88,0,NA,32.5,47.7113333333333
"1510","Lithuania",2017,8,37.2977419354839,8.09484680097053,"LTU",2017-08-01,0.95,0,NA,35.53,50.956
"1511","Lithuania",2017,9,37.78,3.88598631690494,"LTU",2017-09-01,0.94,0,NA,122.9,54.7366666666667
"1512","Lithuania",2017,10,34.3574193548387,6.70246967803259,"LTU",2017-10-01,1,0,NA,328.91,56.89
"1513","Lithuania",2017,11,36.1996666666667,6.23751082278563,"LTU",2017-11-01,1.03,0,NA,425.78,61.42
"1514","Lithuania",2017,12,33.0554838709677,7.09622568163747,"LTU",2017-12-01,1.08,0,NA,525.01,64.0973333333333
"1515","Lithuania",2018,1,37.6177419354839,10.5443001062746,"LTU",2018-01-01,1.25,0,NA,612.52,68.3230769230769
"1516","Lithuania",2018,2,43.5078571428571,9.6674284593098,"LTU",2018-02-01,1.06,0,NA,678.16,66.1823076923077
"1517","Lithuania",2018,3,46.0767741935484,10.7224401411547,"LTU",2018-03-01,1.11,0,NA,613.26,65.2038461538462
"1518","Lithuania",2018,4,40.1103333333333,3.89525394978727,"LTU",2018-04-01,0.92,0,NA,239.64,69.8338461538462
"1519","Lithuania",2018,5,43.7603225806452,17.7752352978089,"LTU",2018-05-01,0.99,0,NA,53.36,74.6161538461538
"1520","Lithuania",2018,6,51.063,5.56113803163494,"LTU",2018-06-01,0.95,0,NA,40.99,73.6023076923077
"1521","Lithuania",2018,7,54.5683870967742,4.25270744880967,"LTU",2018-07-01,0.97,0,NA,32.35,73.6915384615385
"1522","Lithuania",2018,8,59.0516129032258,5.32811167098575,"LTU",2018-08-01,0.99,0,NA,20.15,71.9284615384615
"1523","Lithuania",2018,9,59.068,8.11571672318807,"LTU",2018-09-01,0.97,0,NA,88.84,77.5607692307692
"1524","Lithuania",2018,10,55.6954838709677,9.07650183668785,"LTU",2018-10-01,1.06,0,NA,285.13,80.4415384615385
"1525","Lithuania",2018,11,55.4233333333333,9.0535203034542,"LTU",2018-11-01,1.08,0,NA,459.52,67.2423076923077
"1526","Lithuania",2018,12,53.5967741935484,6.9232773487209,"LTU",2018-12-01,1.14,0,NA,588.72,57.8738461538462
"1527","Lithuania",2019,1,56.53,9.80928369793976,"LTU",2019-01-01,1.19,0,NA,685.15,58.738
"1528","Lithuania",2019,2,46.9535714285714,4.98922558696958,"LTU",2019-02-01,1,0,NA,465.9,63.3293333333333
"1529","Lithuania",2019,3,39.9667741935484,5.08827370011793,"LTU",2019-03-01,1.07,0,NA,451.65,65.904
"1530","Lithuania",2019,4,43.4436666666667,6.71343454077966,"LTU",2019-04-01,0.99,0,NA,278.25,70.686875
"1531","Lithuania",2019,5,44.1393548387097,12.4749092008677,"LTU",2019-05-01,1,0,NA,169.1,71.16875
"1532","Lithuania",2019,6,44.671,9.0081428106215,"LTU",2019-06-01,1,0,NA,15.09,64.9786666666667
"1533","Lithuania",2019,7,48.9867741935484,8.95576849004662,"LTU",2019-07-01,0.99,0,NA,39.71,64.3375
"1534","Lithuania",2019,8,49.3390322580645,8.67765381303753,"LTU",2019-08-01,1.03,0,NA,14.43,59.90125
"1535","Lithuania",2019,9,48.8046666666667,10.7104984697849,"LTU",2019-09-01,0.99,0,NA,142.7,62.253125
"1536","Lithuania",2019,10,46.9870967741935,6.6279826963908,"LTU",2019-10-01,1.06,0,NA,262.56,60.538125
"1537","Lithuania",2019,11,44.7003333333333,5.63074900593306,"LTU",2019-11-01,1.07,0,NA,394.33,63.645
"1538","Lithuania",2019,12,38.96,6.41129212145778,"LTU",2019-12-01,1.09,0,NA,484.03,66.4266666666667
"1539","Lithuania",2020,1,30.8190322580645,5.73134559816379,"LTU",2020-01-01,1.16,0,63.982,479.65,63.982
"1540","Lithuania",2020,2,27.758275862069,10.6404823564689,"LTU",2020-02-01,1.05,0,53.792,453.55,53.792
"1541","Lithuania",2020,3,23.9674193548387,7.45021295791466,"LTU",2020-03-01,1.01,0,41.293,449.77,41.293
"1542","Lithuania",2020,4,23.296,8.00847680209259,"LTU",2020-04-01,0.89,0,19.95,344.48,19.95
"1543","Lithuania",2020,5,24.5145161290323,8.75821627148271,"LTU",2020-05-01,0.94,0,24.632,240.07,24.632
"1544","Lithuania",2020,6,38.6446666666667,15.9279028065873,"LTU",2020-06-01,0.93,0,NA,32.44,39.3271666666667
"1545","Lithuania",2020,7,31.7712903225806,5.19111596347419,"LTU",2020-07-01,0.95,0,NA,28.54,43.5522
"1546","Lithuania",2020,8,43.3470967741935,9.19205787389251,"LTU",2020-08-01,0.99,0,NA,17.84,47.4376
"1547","Lithuania",2020,9,39.4363333333333,9.97167003732742,"LTU",2020-09-01,0.98,0,NA,80.69,42.0159090909091
"1548","Lithuania",2020,10,37.7596774193548,7.44213342345279,"LTU",2020-10-01,1.04,0,NA,241.58,40.6724
